ID	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
ESCC089T4	0.005454469036925	0.00813130931819827	0.00610692854655663	0	0.0182351320579039	0.0244825192896726	0	0.00380783091509187	0	0	0	0.0150864995044456	0	0.0376393088279104	0	0.0470662442871575	0	0.201653896149108	0	0.590446162374502	0.0153191188285733	0.0265705808639553	0	0.266511121565024	1.08343962659048
ESCC089T5	0.000540591773229401	0.013392522181945	0	0	0.0417247766939371	0.0466742196661056	0	0.0143997691946576	0	0	0	0.0277277218214104	0	0	0	0.00899668481160953	0	0.0811449252378712	0	0.47806696795801	0	0.287331820661224	0	0.305634321208846	1.03128988588309
ESCC090N	0.0236547934622325	0	0.0305100234567296	0.0127292687167919	0.0988288479747462	0.209308432408104	0.0590297169717349	0	0	0	0.0940605645033587	0	0	0.00394768478785688	0	0.0590467609995899	0.0589170462885543	0.0799679284177701	0.0219384878653216	0.0822650567596468	0.0446201801865383	0.121175207201024	0.29	0.0398436851975937	1.06327457477207
ESCC090T1	0.00338074389975549	0.0493475838839204	0.0558890027063949	0.0102950086016887	0.0281389883478614	0.0220413315220835	0.0269933855204877	0.0185958583987001	0	0	0.0112736050428132	0	0	0.0432851127009556	0	0.134074045324952	0	0.243793757868198	0	0.310206396618555	0	0.0426851795636345	0.0600000000000001	0.124574989939263	1.06765554436889
ESCC090T2	0	0.139361883892195	0.0684709714413845	0.0144853716353712	0	0.151125943567682	0.0639691993324305	0.00880140000134217	0	0	0.0253476650263038	0.00347585468325047	0	0.00185898652107785	0.00017796593492463	0.123123326356187	0.0340435055247014	0.183942594668139	0	0.113143596523061	0	0.0686717348919492	0	0.305630791555796	0.9561925682178
ESCC090T3	0	0.110231418519939	0.0291167064083855	0.0411962249314769	0.0242436414916507	0.0509130664319431	0.0502197934766395	0.00616481442668838	0	0	0.0749708431953723	0	0	0.0389230838809976	0.024379972136673	0.0288301542969781	0	0.244993397928795	0	0.154603169222834	0	0.121213713651627	0.04	0.184603495502684	1.01804399810889
ESCC090T4	0	0.164776255324783	0.074327112325564	0.000820226486530376	0.0126423475832714	0.0799715013298505	0.0811310158647226	0.032801788675888	0	0	0.0012129864171938	0	0	0.00524489321871489	0.0340120351193092	0.132528691340472	0	0.200321011844023	0	0.151558480520275	0.000719965505909899	0.0279316884434917	0	0.305899610189668	0.960202616590148
ESCC090T5	0	0.0614964131126577	0.0411886066793902	0.0506091583550727	0	0.116566201117882	0.132211899465259	0.0624439510608691	0	0	0.0333373631351046	0	0.00254892310726368	0.0188569799279578	0.00906797886136274	0.0480725297244947	0	0.216640395156667	0	0.154342390139968	0	0.052617210156051	0.05	0.150142391980971	1.02550509772259
ESCC091L1	0.0843661243255589	0.456538340136173	0	0	0.106184414463861	0.130009132192904	0	0	0	0	0.0222477025910201	0.006561359908651	0	0.0932807840924297	0.023627210406841	0.0331902042720168	0	0	0	0.0439947276105441	0	0	0	0.524871243913848	0.851770673298042
ESCC091N	0	0.142073288205568	0.142910703439316	0	0.0551500421690938	0.15939580309002	0.00524734756074344	0	0	0	0.0518409920275042	0	0.00214465015288823	0	0	0.0983228425844525	0.0178602722073675	0.0149319635448231	0.123005474997917	0.141563952719408	0.0115014973821823	0.0340511699187166	0	0.39037547530174	0.922497203811623
ESCC091T1	0.0245823443441271	0	0.114249463123447	0.0486101043623456	0.0753893894747862	0	0.186049171211461	0	0	0	0.0222277287589363	0.0156566907712726	0	0.105335101351211	0.0164300275853802	0.147129638822918	0	0.045434215207112	0	0.198906124987003	0	0	0.03	0.209341766254221	1.00388211977698
ESCC091T2	0.0163651226219193	0.00476568442771581	0.0777306128257451	0.0297697105163051	0.0327087361181812	0	0.046641546592919	0	0	0	0.0148386183086478	0.0223803912767972	0	0.389223204381527	0.0172182070490188	0.0825158083202697	0	0.0779099858920397	0	0.170279933787875	0	0.017652437881039	0.07	0.117138128790155	1.07440576508904
ESCC091T3	0.00553191807100764	0.0182213189819113	0.000854951189530183	0.0327632873855387	0.0727961510482122	0.0258077646692425	0.0207503122146917	0	0	0	0.0245314715508948	0	0	0.197915324571623	0	0.0929754235686715	0.00031954982598888	0.0630449838649747	0	0.364917245067824	0.00630005780707114	0.0732702401828178	0	0.346433852313277	0.96367547453085
ESCC091T4	0	0.0346070222509301	0.222240903132678	0.0979787162344957	0.0557863799591448	0	0.147393849710451	0	0	0	0.0313553867401301	0.0138272313453997	0.00535324257426856	0.0105703681942979	0.0724870610213406	0.139594919657266	0.111900654794235	0	0	0.0568288227580876	0	7.54416272745437e-05	0	0.367419913529183	0.933111257774796
ESCC091T5	0.045638711312763	0.0278478045831098	0.0980117763649188	0.0355740965000412	0.0195117494219932	0.0185520741968386	0.0519262148327025	0.00350540031658479	0	0	0.0214479963065219	0.000319078455633759	0	0.314738544974358	0.017699959512011	0.244175644964271	0	0.0171991451850876	0.00821138187037442	0.0586448047538313	0	0.0169956164489591	0.03	0.214283385643345	1.01400037610834
ESCC092N	0.195509584835546	0	0.141624638599853	0.0981646580360381	0	0.123425519674188	0	0.0126609121844732	0.025583829345443	0	0.124241736923847	0	0.0277517820218476	0	0	0.0451168964530257	0	0.0515498953147589	0.112018388235306	0.0130259126161706	0	0.0293262457595024	0	0.383930740803851	0.927522026562115
ESCC092T1	0	0.0292765302768194	0.00709343889008587	0	0.0528191228349754	0.133197109661439	0	0	0	0	0	0.0265978636758259	0	0.130392777558913	0	0.0570652004905945	0	0.163369885467623	0	0.395307942756085	0	0.00488012838763976	0	0.2624949288225	1.01619780835952
ESCC092T2	0.00339427587218372	0.0119687595552601	0	0.021428129983226	0.0835262954282667	0.141184378197153	0	0	0	0	0.0418946675634485	0	0.0078860389275803	0.0256596323588867	0	0	0	0.0596207097492798	0	0.540652776729409	0.0100011824324639	0.0527831532028419	0	0.300630068706979	1.02853557162771
ESCC092T3	0.084832062684382	0.249249011102379	0	0.00956580857205789	0.0241968795402856	0.0862523903903159	0	0.000753146255491033	0	0	0.037124831744603	0	0	0.13291887473291	0	0.0340373461761346	0	0.0253235567640161	0	0.268571327443707	0	0.0471747645937188	0	0.38699118325373	0.929736406490336
ESCC092T4	0.00236726184832711	0.0170441210401294	0.0139050186053866	0.00187456438538869	0.151696037527729	0.101620534414578	0.0119119635218508	0	0	0	0.0608956888320343	0	0	0.115980147693795	0.0147184380673335	0	0	0.0274180676849715	0	0.434787657659092	0	0.0457804987193847	0.03	0.206890983908971	1.05388702224194
ESCC092T5	0.00660253453513264	0.0137028008098044	0.0256101802721332	0.0467624660188185	0.0862426532742418	0.0553837600808228	0	0	0	0	0.0529423556934926	0	0	0.106140677018524	0.00141726814892487	0.0218452617784403	0.00326449646827914	0.0213211266120006	0	0.516144174948325	0.00935013678236927	0.0332701075586909	0.07	0.114207686427757	1.13726976293932
ESCC093N	0.113477628101724	0.064985416437923	0.0802079588964978	0.131531534265684	0	0.0772200708177649	0.0683144479331504	0.0161207227869353	0	0	0.0351064592200559	0	0.00268445667492715	0.0122144277781594	0.0882052982368139	0.0928638442252428	0.00808321603583621	0.068656706927135	0	0.104097208481323	0.0201847291298988	0.0160458740509283	0	0.331401906679247	0.948389803109966
ESCC093T1	0.0566477457951268	0	0.0551217981324308	0.0299607987612269	0.0072945322964866	0.0247775624792706	0	0.0298201794508274	0	0	0	0.00820478486041191	0	0.0415132726436905	0.0422929593827465	0.154873539838838	0	0.180990681933963	0	0.275193525061587	0.0291134326417701	0.0641951867216236	0.0600000000000001	0.125623696121878	1.05911925431354
ESCC093T2	0.110839909074849	0.278118879340404	0.0185933186176785	0.0373484084697592	0.0688858477774459	0.142589079541147	0	0	0	0	0.0335587029478332	0	0	0	0.0600364289865925	0.120518909234095	0.00159035921280972	0.0379715144615428	0	0.0753853011183102	0	0.0145633412175337	0	0.45505872379725	0.890187414770681
ESCC093T3	0.0209561329843089	0.111663770585152	0.0354956651009707	0	0.0355311530635131	0.0882972572700614	0	0.0223784422536761	0	0	0	0.01153292960742	0	0.125199361069633	0.00758861742860498	0	0	0.157831746137533	0	0.323292895347684	0	0.0602320291514425	0.04	0.187167757200705	1.03603275969909
ESCC093T4	0.022091721851156	0.098618823151354	0.0586671266693261	0.0356262519810287	0.192297396716783	0.0235050006853405	0.0370572821980653	0	0	0.0317260621810846	0.000177347368025081	0.0400654554943491	0	0.0998871320325787	0.102252992939924	0.0781863526959903	0.025622511703381	0	0	0.154218542331614	0	0	0.02	0.228043691236448	0.995557181801432
ESCC093T5	0.0662827216926811	0.013726303549641	0.0697434818872144	0.0315521691587772	0	0.116728480899994	0.0456863668881367	0.0291065522250163	0	0	0	0.00879225514855505	0	0.0980483622754836	0.0948984139363332	0.269285546808248	0.0152609962350385	0.0684857778429563	0	0.0724025714519246	0	0	0.03	0.197617428440985	1.00550950862336
ESCC094N	0.0545441005732932	0.150472002605743	0.00985580360516236	0.020625550442657	0	0.189522410324257	0.0135298729329242	0	0	0	0.0463924123980167	0	0	0	0	0.0946724153438809	0	0.0154019188501056	0.256716011518832	0.112801136398476	0	0.0354663650066521	0.01	0.247853232777353	0.992514432861678
ESCC094T1	0	0.116457405993605	0.0437946239855436	0.015678020634211	0.030014630013329	0.00623644815883267	0	0.022648520167461	0.00300852968189623	0	0	0.0213910856932261	0	0.0458229095704367	0	0	0.00291501439369797	0.389703442945407	0	0.253642063057925	0.0212857136192619	0.0274015920851664	0.04	0.175971275364514	1.05528905007934
ESCC094T2	0.0333472838984265	0	0.0674513363277663	0.00260403407928689	0.02960668157856	0.0775169076810709	0	0	0	0	0.0108029104079193	0	0	0.237162964385191	0.0244786973011956	0.0395484998093265	0.000449378555147132	0.0425119276088146	0	0.415287350500584	0.00336732633199493	0.0158647015347162	0.08	0.0935091454463448	1.12110331153824
ESCC094T3	0.0126516599121322	0.0135791471626107	0.0273467882529505	0.0094558544651994	0	0.0885369262751755	0	0.0321320760586561	0	0	0	0.00571536164640405	0.00174779500882584	0	0	0.00336889623621078	0.00340584469914832	0.168088557162126	0	0.582015119601652	0.0300170614869139	0.021938912031995	0.17	0.0639072756080512	1.19976055800716
ESCC094T4	0	0.0602455313233917	0.0113904586149214	0	0.0125803120559964	0.0914126975451798	0	0.0224239553526369	0	0	0.0108023835662515	0.000677836149939556	0	0.0991583935230637	0.0326844368926473	0.0329012560296868	0	0.238182501771646	0	0.348617008856698	0.0107967520095222	0.0281264763084188	0.0600000000000001	0.12751302626244	1.08194598178157
ESCC094T5	0.000505356212166129	0.0976790564666974	0.180399348223447	0.028762662257657	0	0.23338276847188	0	0.0121688617186099	0	0	0	0.0980649475757917	0.0425408869994946	0.0654215147554355	0.0375945048205034	0.103085949277973	0.0150528567157458	0.00169291286012978	0	0.0632054801410571	0.0204428935034117	0	0	0.35876348931803	0.938532542098677
ESCC095L1	0	0.275005078535823	0	0.0224978823822628	0.0485598828931264	0.20907782645651	0.0115674491534011	0	0	0	0	0.0299397624243864	0	0.0914062354437824	0.0795287309033068	0.0737267213039266	0.104221057503989	0.0351449838766653	0	0.0149575200115075	0	0.00436686911131298	0	0.408074493648221	0.912485243414956
ESCC095N	0.401915683199257	0.179001561808231	0	0.00591389040998378	0.0730432734205907	0.121965134606812	0.0515118908105987	0	0	0	0.0541881918845436	0	0.00775670364409505	0.0227512347026699	0	0.0415954667403054	0	0.0137226909971351	0	0.0253082828949911	0	0.00132599488078656	0	0.557385730433491	0.831920510771647
ESCC095T1	0	0.178996014739385	0.0199860031393184	0.085631213172345	0.0854765022552346	0	0.118930365260842	0	0	0	0.0375871729004938	0	0	0.089650484276666	0.0812719063640614	0.113023917063213	0.0268638724818289	0.071388332739343	0.0345027877942155	0.0358513552332951	0	0.0208400725797581	0	0.32099128375396	0.948963045086028
ESCC095T2	0.333548552187609	0.322917549082627	0.0299766880387346	0.0333354469618941	0.111507360437502	0.0368756525866766	0.0110224958672803	0	0	0	0	0	0	0.0338267581489455	0.00347186408123571	0.0504098578289352	0	0.00473358420641327	0.0263704283076372	0.00200376226450894	0	0	0	0.56722757090269	0.831515288900421
ESCC095T3	0	0.185683923409748	0.0483168872705015	0.00794825541160707	0.0951758831948757	0.120572205779413	0.0404833891297596	0	0	0	0.0478521987856811	0	0.083628715162008	0.0203723443725055	0.0162047686663193	0.0209278310718959	0.0944136715510042	0.0796846586052652	0.0458585720230766	0.0634661919274004	0	0.0294105036389396	0	0.355375159313738	0.934399254456761
ESCC095T4	0.0416725077123966	0.207263565306584	0	0.0408358661779178	0	0.0847803595386003	0.01271608384274	0	0	0	0.0603620603641508	0	0	0.218925284881208	0.0243277273521656	0.0928549274852104	0	0.0348931116340168	0	0.142081414316587	0	0.0392870913884228	0	0.300046272312497	0.964526821631972
ESCC095T5	0	0.11999226280961	0.0153388013936158	0	0.0484033880608657	0.0954714227595435	0.0521935541398892	0	0	0	0.049759376168288	0	0	0.102818288842383	0.0402209063426652	0.132959400660815	0	0.157115360750215	0	0.126422888794145	0	0.0593043492779644	0.04	0.188409225652458	1.00694884295513
ESCC096L1	0.215734854770799	0.0890543160165958	0.0147181255348038	0.0506844314251044	0	0.183926460280718	0.0377180497078986	0.030953276197496	0	0.0180469216730822	0	0	0	0.0431681521739097	0.0375288596532348	0.164463849272621	0	0.0909626558165277	0	0.0230400474772092	0	0	0	0.412929937313864	0.910705813536294
ESCC096L2	0	0.0549358295816551	0.00478974691889783	0.0206128986035601	0.183963958879452	0.0586444193235194	0.0589445101082409	0	0	0	0.13979597125598	0	0.0221617794652097	0.0130067579008603	0.130954197918611	0.290265245951155	0.0184567321384109	0	0.00318264573197415	0	0.000285306222474049	0	0.04	0.176015616972589	1.01732676600135
ESCC096L3	0.00613882210380606	0.173336199799493	0.011176106817274	0.121312161284627	0	0.058523675576982	0.0255712218324204	0.0252113667129699	0.0142443169239925	0	0	0.0253643408676532	0	0.111433497512279	0.0599156931750133	0.160633765419495	0	0.16144146887281	0	0.045697363101185	0	0	0	0.291115712441401	0.965885058772799
ESCC096L4	0	0.0290069864817676	0.00472829458142178	0	0.0915510719170778	0.0590166427200936	0.0205631581438374	0	0	0	0.0251538794444662	0	0.00680452149272644	0.158946686261877	0.102424435733583	0.325796365584075	0.0447556054885974	0	0	0.131252352150477	0	0	0.02	0.222224603603972	1.00584933177355
ESCC096N	0.0783137583164074	0	0.0812508423283339	0.0680631654434381	0	0.366968591302717	0	0	0	0	0	0	0.0201173992485415	0	0	0.0845158956214316	0.0490301414318099	0.0297619428833782	0.13059221690736	0.0531312317219304	0	0.0382548147946517	0.02	0.218562395709919	0.996545187462809
ESCC096T1	0	0.152846117419299	0.109860056717556	0.0647396189470341	0.0330036592852677	0.043293085074423	0.12588077350109	0.0205316995933133	0	0	0.0421910477890976	0	0	0.00720491610618186	0.0610967758426409	0.0597898156543674	0	0.14911921116634	0.054610492716999	0.0114574027727614	0.0109255113631588	0.0534498160504698	0	0.371856442380866	0.928771976650131
ESCC096T2	0	0.150752409584871	0.0252543180137163	0.102751778582531	0.0475858558569749	0.0530314048837506	0.0788114936890119	0.0405198276926903	0	0	0	0.0465397663181073	0.0349536295923711	0	0.118547279251155	0.147003295201377	0.0031458164850155	0.0198488782887193	0.131254246559709	0	0	0	0	0.313823129923906	0.952861721198512
ESCC096T3	0	0.0761291158782697	0.0369189649723943	0	0	0.143640076910071	0.0474428790445	0.00989754657754591	0	0	0.059860521155016	0	0	0.0201900693546376	0.0346983365107743	0.0433688761737073	0	0.239015350116149	0	0.244419777769393	0.000669044748829042	0.0437494407887128	0.0600000000000001	0.129660682410548	1.05149663040788
ESCC096T4	0	0.040432748919671	0.0141166070541097	0.027038985101797	0.0707701371375878	0.0587975081675514	0.127355733255304	0	0	0	0.0523860187086303	0.0150660071677185	0	0.119443978388215	0.0996113824776844	0.0735627759085242	0	0.0188815835218235	0	0.278957882460467	0	0.00357865173091661	0.0600000000000001	0.122991605528347	1.06119035298092
ESCC096T5	0.0669887721289464	0.0964893522825355	0.0140199742475376	0.0448461448415421	0.0634359115753567	0.273079636267079	0	0.022904933205525	0	0	0	0.0133323791288998	0.00131432716406034	0.00908791670671236	0.0061200264807761	0.132327309508993	0	0.00931684253077743	0	0.205263451288671	0	0.0414730226425872	0	0.39480187528316	0.920120440251022
ESCC097N	0.0331951403703573	0.142327814729472	0.0241111077394724	0.0410782652900107	0	0.24331135062085	0.00304944667106599	0.00497655368170366	0	0.00246850904655652	0.0338652070530827	0	0	0	0	0.30251603431783	0.0137225684220287	0.0220208684726067	0	0.116575681000812	0.00820838535383164	0.00857306723031894	0	0.270816253599229	0.972721107954347
ESCC097T1	0.000812554718023434	0.0481606659623358	0.00144046455875745	0.194176817005665	0	0.0538551992125393	0	0.127362792240048	0	0	0	0.0446359314115692	0.086589798281287	0.0993135524349583	0.0222330003442259	0.212548500728744	0	0	0	0.00748243552166414	0.101388287580181	0	0.56	-0.00245150516468041	1.0857342985081
ESCC097T2	0	0.0775244477819755	0.00980583467110787	0.215452126640589	0	0	0	0.103639338307395	0	0	0	0.120077528402205	0.135843654467476	0	0	0.239385408704564	0	0.000468974948897754	0	0	0.0978026860757908	0	0.5	0.00711412469051248	1.08977120928514
ESCC097T3	0	0.0230219018972287	0.0645195304205841	0.0821369722495783	0.0332969485237774	0.0197926879058337	0	0.0458387006107593	0	0	0	0.0283429090776234	0.00710485803631902	0	0.00810027231242724	0.204349259353943	0.00705229971917765	0.000107433852217019	0	0.447757283246419	0.0161899583521359	0.0123889844419761	0.22	0.0597036186725783	1.13649244111508
ESCC097T4	0.132276123139199	0	0.0464126049805425	0	0.0574492385131998	0.170188472247508	0	0	0	0	0	0.0843802417868528	0	0.0207764915104107	0.0134820748487913	0.170374377891224	0.110485968488317	0.0233726916704089	0	0.105787948893488	0.0445273499070307	0.0204864161230276	0.24	0.0473344418299703	1.06027765713664
ESCC098L1	0.163111715904172	0	0.129624613507978	0.0879473689570955	0.0345924089728354	0	0	0.177403007585015	0.0226291048146023	0	0.0742880018238544	0.0474851360722962	0.0235370507192514	0.039156511972556	0.0462571309292482	0.106357146871281	0.00157695592046513	0	0	0.0226365532632674	0	0.0233972926860812	0	0.443244214410211	0.896287680093837
ESCC098N	0	0.0261814554498981	0.00268443123903845	0	0.0353744949185536	0.125829809299959	0.00438046996157757	0	0	0	0.0519571554136392	0	0.0347576902047858	0	0.00630178979540506	0.105542553578442	0.0288957321570744	0.0291985068215426	0	0.196285193054095	0	0.352610718105989	0	0.323400981612112	0.975328643528968
ESCC098T1	0	0.0364099055773895	0.0482665878526723	0.0740542354894543	0.0116825756237191	0.0058422284552826	0.0417515681521623	0.0496036815635689	0	0	0	0	0.00915366882602605	0	0.0891317199983109	0.00527588005502491	0.000790661221375573	0.0869319578205732	0	0.505868914704426	0.0208961817557955	0.014340232904219	0.04	0.18060419052208	1.09680014842477
ESCC098T2	0	0.0198696852604845	0.0982493148972396	0.0909233439477501	0	0.0456012820853888	0.00474709507016075	0.0616539917771437	0	0	0	0.0326032443174935	0.0052281353980235	0	0.061360065464161	0.0249743974051786	0	0.0784474591691233	0	0.43695105321523	0.0329930420375398	0.00639788995508315	0.04	0.183234462923129	1.07025744847925
ESCC098T3	0.00768125557157871	0.00368778478709652	0.0301332669284239	0.0934031297186326	0	0.0164382444347197	0.0702264485126124	0.0573394401258857	0	0	0	0	0.00836824580931065	0	0.0414026192095146	0.0302026807757897	0.00519537736326313	0.0753338671464194	0	0.522707819353997	0.0110260873954326	0.026853732867323	0.07	0.115013484766072	1.13730165487123
ESCC098T4	0	0.0118551862244613	0.0698180832907342	0.130117957427285	0	0.0502591220841201	0.0564766796599353	0.0337172432026244	0	0	0	0.0413547656684385	0	0.0198184716135463	0.0879040714600339	0.0142242377245545	0	0.107075764792791	0	0.358058563705178	0.00082646534007907	0.0184933878062188	0.07	0.105201140895218	1.09484779849196
ESCC098T5	0	0.0199962082247778	0.0941045625037844	0.0451829138209865	0	0.0593868748409066	0	0.0442740265362279	0	0	0	0.0184841591574188	0	0.00151375945489075	0.0510290916286686	0.079722376660673	0	0.0943278466965572	0	0.481521313372039	0	0.0104568671030695	0.04	0.160511799914981	1.0961644864525
ESCC099N	0.2256859393155	0.0283386230277077	0.132009117516807	0.0559210005407515	0	0.0749619494057232	0	0.0398437049263495	0	0	0.0321018553405375	0	0	0.0239507619807423	0.0116982674602479	0.144560944498597	0	0.033532978000513	0	0.139228782368095	0	0.0581660756184278	0	0.425503155965202	0.906500735647735
ESCC099T1	0.0169417778435242	0.0010607666631135	0.0412166743488879	0.0442263426142984	0.0164557154771825	0.00639761652603216	0.00320391503686946	0.0222796475581664	0	0	0	0.0460865774083507	0	0	0.078784568900102	0.136392373838192	0	0.0552241368212171	0	0.513802148199738	0	0.0179277387643257	0.21	0.0603142768039849	1.17793344521013
ESCC099T2	0.027388212569322	0	0.0310539411147949	0.00133721082824168	0.0140115100625989	0.0396644827212842	0	0.0054819354438689	0	0	0	0.012110310292503	0	0.0873417508423507	0.00597806949899125	0.0432999310656379	0	0.0398761960716582	0	0.63662304168531	0.00310509834679308	0.052728309456645	0.22	0.0597287519557168	1.23843769564414
ESCC099T3	0	0.0236182982533337	0.0380860560872345	0.00319440317891619	0.04399752075989	0.0173863788355322	0	0.0120607130530221	0	0	0.000994949708146004	0.00040325236066887	0	0.0637520219866209	0.0120777218248893	0.138255962282892	0	0.0817702100953075	0	0.523305012448296	0.00101758239433292	0.0400799167309176	0.03	0.202862174546615	1.08832270993947
ESCC099T4	0	0.0113226467304743	0.0430690366253567	0.0133245222603478	0.0596695390748749	0.00187264123197162	0	0.0115261219963101	0	0	0	0.0259555717450046	0.004229501739528	0.015963175871224	0.0510912963708397	0.163365972263269	0	0.0221795164277079	0	0.546841059800972	0.00390597201837982	0.0256834258437392	0.04	0.157656609599353	1.12866786848733
ESCC099T5	0	0.0181050959708089	0.0196361628246686	0.026800197162562	0.0143294085435599	0.0324252458837628	0	0.0204858729892382	0	0	0	0.0135642207933788	0.0094475794275321	0.0338116867714297	0.031813303133037	0.07674347052061	0.00819091676211387	0.0910142728904583	0	0.579933674114279	0	0.0236988922125611	0	0.277219781317583	1.06273543147047
ESCC100N	0.178484747004474	0.32187188718867	0	0.0515614428130319	0	0.151128524583018	0.000904337636861942	0	0	0	0.0202252768633022	0	0.00451328865408281	0.000228972199470317	0.00198255425043243	0.0621104769390133	0	0.00763929380523193	0.14216656704915	0.0571826310132608	0	0	0	0.493299876646526	0.871014562770881
ESCC100T1	0.115002729937572	0.104585201391369	0.0279491272665472	0.00806849447268198	0	0.166108133182415	0	0.0172831336723331	0	0	0.0399322698860392	0	0	0.103387028715352	0.0281584394497679	0.074138901645033	0	0.0611110234234981	0	0.227526277100102	0.00241537985400442	0.0243338600032855	0	0.273938894395211	0.978214632504099
ESCC100T2	0.123828770652632	0.0129675423249581	0	0	0	0.0819025655758068	0	0.0291124882460475	0	0.00168243440876665	0.0100181793615162	0	0	0.208925943589523	0.00957056841598541	0.0709904620072859	0	0.0531576325236186	0	0.379297330833667	0	0.0185460820601927	0.0600000000000001	0.12658768098641	1.08779214845934
ESCC100T3	0.0812193031181861	0.0229879065929823	0.0289642079036267	0.0181122673129194	0	0.0858349771475665	0.0623780329924892	0.0287069563467723	0	0	0.0799593423611327	0	0.00349262531569331	0.0493272697708573	0.00638714101592678	0.18408781294591	0.032109078702312	0.0648350728816588	0	0.163107694421873	0	0.0884903111700937	0.04	0.168360561104076	1.01303839132874
ESCC100T4	0.0776138003463183	0	0.0296316779443498	0	0	0.130157127574899	0	0.0556165642880533	0	0	0.00831442489350745	0	0.0118971793220915	0.0428589856943845	0.0221738991864877	0.08287187575931	0.0470450139065812	0.0958857402396927	0	0.332184604810147	0.0404850006708579	0.0232641053633196	0.07	0.107885359474799	1.0669375297834
ESCC100T5	0.0172978143467479	0.0171552527850894	0.00864902269351558	0	0.0717262710520673	0.0347636984224611	0.0232259367714194	0	0	0	0.0591212388051848	0	0	0.28128869743853	0.00508998233925566	0.122284863698967	0	0.00619300279469906	0	0.298086869813439	0.0171426428143474	0.0379747062242767	0.29	0.0391317066458243	1.12130613315734
ESCC101N	0.00142067839347482	0.0410080126618541	0.148480984223275	0.000777821199628814	0.123412471507013	0.13562950847175	0	0	0	0	0.0400027784829377	0	0	0.0088866323892198	0.0306053957900215	0.114422212138877	0.0240354677745645	0.0174783756925917	0	0.160553956644053	0.0216083668563274	0.131677337774412	0.01	0.236710305692951	0.990931880368982
ESCC101T1	0.0554587824726415	0	0.0698632729732314	0.00938283439271354	0.00257662428681063	0.0597082352186729	0	0.0145392396730127	0	0	0	0.0443754825848493	0	0.108519304378594	0.0132188952620974	0.105722232446023	0.000428042645978988	0.0204424024078007	0	0.366639647506861	0	0.129125003750713	0.07	0.119154651801071	1.08927608145389
ESCC101T2	0.0576205381346711	0	0.100733449344719	0.0101707598879188	0.0703234554490524	0.0701059652049029	0	0.0010722678348108	0	0	0.0195476469116191	0.00746458618492605	0	0.0661418912261397	0.0147642877689065	0.182581317434367	0.00474929059355299	0.0168634164474493	0	0.31105348637619	0	0.0668076412007747	0.04	0.178275310011143	1.03525408780221
ESCC101T3	0	0.0457555778076532	0.0601662669419916	0	0.0561389895494629	0.133743603849943	0	0.00233674549921535	0	0	0	0.0246503108754402	0	0.0462965409613192	0	0.0824052244188771	0.00872055602041466	0.0253431216264811	0	0.346203651784847	0.0282643265168547	0.1399750841475	0.05	0.138725416088548	1.06436015969719
ESCC101T4	0.0633986669448014	0	0.0341301354050088	0	0.0317126226487045	0.033204571319418	0	0.0170261518416728	0	0	0	0.0275377957912506	0	0.0969681753506124	0.00601776700557988	0.0846139635723746	0.00422904067084967	0.0220213415396103	0	0.41473937584587	0	0.164400392064247	0.1	0.0832547455134691	1.12656375851849
ESCC101T5	0.0162488033298965	0.0635346535396289	0.105383741511834	0	0.0866885790052239	0.0477557312054307	0.0141640860951392	0.00418620181259569	0	0	0.00843414139635101	0	0.020068152207112	0.0260065586982542	0.0106053068473451	0.0804592946048071	0.080130101242516	0.0171575947172782	0	0.311257448937046	0	0.107919604849541	0.03	0.215068084704559	1.0150956104637
ESCC102L1	0.0524384207168585	0.0930887660452377	0	0.0176721051076642	0	0.0522636275398851	0	0.00756080788064555	0.031110766060625	0	0	0.0423182524169345	0	0.0156557178558365	0.00762742516454062	0.147403814377669	0	0.0108322605950665	0	0.514201915047771	0	0.00782612119126538	0.05	0.150322197908513	1.11749732349398
ESCC102L2	0.0538380527775524	0.683796222688006	0	0.0100377788550821	0.104164909886678	0	0	0.00376890779864966	0.00314050698641949	0	0.0131928640713871	0	0	0.125825754026474	0	0	0	0	0	0.00223500290975205	0	0	0	0.597450603643173	0.809241013377807
ESCC102L3	0.216768976814073	0.275218622040543	0	0	0	0.189050576065387	0	0.0517122345593964	0	0	0.0657177318743226	0	0.00435607903998568	0.109858578455283	0.0146150312051077	0.0548608256795306	0	0.00354229130269281	0	0.0142990529636785	0	0	0	0.550212536659552	0.834264430048982
ESCC102N	0	0.0419600049289169	0.0762073130160724	0.0250007882348785	0	0.208768990699094	0.00182801654816584	0.0152331557981415	0	0	0.051586804699849	0	0	0	0	0.167804280443376	0.0892886940183141	0.0236349762634776	0.143688176603875	0.0963781646171247	0.0114362160387424	0.0471844180899726	0.04	0.171242983784941	1.00931867733034
